0.72872,11.154795
0.728912,8.394303
0.728276,10.091966
0.728111,10.61753
0.72872,8.876223
0.72872,10.03907
0.72872,10.55126
0.729233,10.854363
0.728076,10.441102
0.727457,9.204723
0.72872,9.254007
0.72872,10.033227
0.728856,13.441079
0.72872,7.435659
0.727681,10.67318
0.729721,8.696159
0.729312,11.708002
0.728126,8.734885
0.730411,8.248372
0.729248,12.76539
0.729345,9.813155
0.72872,9.97789
0.727604,12.061522
0.728788,12.221513
0.718059,11.220312
0.725942,14.411036
0.727888,10.892094
0.727227,9.830979
0.72883,11.491663
0.72872,10.973652
0.729183,9.885795
0.727785,11.101023
0.729693,9.535058
0.727269,10.678773
0.725503,9.605801
0.727085,10.826446
0.726844,9.843305
0.726555,12.854424
0.72872,7.791289
0.728036,8.322931
0.729102,8.056892
0.72872,11.903881
0.720752,12.380412
0.728075,11.118824
0.72872,9.724756
0.72872,9.732364
0.72872,9.658453
0.800496,6.84825
0.808455,8.024517
0.805709,7.136925
0.80714,6.480283
0.805665,5.984264
0.80714,8.600568
0.807962,7.659896
0.808643,6.467369
0.80638,8.060237
0.80714,7.651235
0.80714,7.324373
0.807691,9.143262
0.79872,5.75802
0.807574,8.13683
0.807143,7.520003
0.807399,8.487364
0.80714,6.494604
0.807857,8.248945
0.806584,7.919461
0.80714,8.059995
0.8078,7.032198
0.801172,6.531986
0.808092,9.22982
0.80714,7.443277
0.808105,6.659634
0.800727,6.565105
0.807084,6.298282
0.807147,8.506134
0.806398,7.742532
0.80707,8.084755
0.806065,7.970285
0.806833,7.623303
0.8064,8.086572
0.80714,7.228225
0.807259,7.285362
0.805322,5.591258
0.80714,7.333083
0.808126,7.818537
0.807878,7.194116
0.805657,7.588132
0.80714,7.233425
0.808345,6.352089
0.80714,8.446453
0.803945,6.810398
0.807134,8.240871
0.80714,7.35897
0.778305,7.848181
0.807384,7.004815
0.807009,6.109903
0.808648,8.922393
0.806029,7.844503
0.809004,5.438943
0.80714,7.930627
0.80714,6.156761
0.80714,5.950622
0.80714,8.691123
0.80714,7.984108
0.80601,6.771314
0.806777,8.747973
0.806039,6.623426
0.807152,6.713148
0.80714,6.141813
0.804889,7.33948
0.807605,6.416178
0.80714,7.502276
0.80714,7.662777
0.813015,7.479243
0.807794,8.703007
0.807809,7.785835
0.806897,6.265726
0.806359,7.705821
0.807549,9.254343
0.80714,7.275397
0.807122,8.692423
0.80714,7.395623
0.806263,6.763784
0.80714,8.715306
0.80714,7.151863
0.80714,6.331117
0.807899,6.650762
0.806919,6.743164
0.806684,8.924769
